Price,Room,Sqr_Meter,Location,City
700,4,100,"Ariana, La Soukra",La Soukra
1200,4,150,"Ariana, La Soukra",La Soukra
600,4,120,"Ariana, La Soukra",La Soukra
630,4,130,"Ariana, La Soukra",La Soukra
450,4,120,"Ariana, La Soukra",La Soukra
750,4,110,"Ariana, La Soukra",La Soukra
950,4,180,"Ariana, La Soukra",La Soukra
750,4,120,"Ariana, La Soukra",La Soukra
450,4,100,"Ariana, La Soukra",La Soukra
700,4,120,"Ariana, La Soukra",La Soukra
550,4,120,"Ariana, La Soukra",La Soukra
1000,4,100,"Ariana, La Soukra",La Soukra
750,4,135,"Ariana, La Soukra",La Soukra
800,4,117,"Ariana, La Soukra",La Soukra
1200,4,110,"Ariana, La Soukra",La Soukra
750,4,90,"Ariana, La Soukra",La Soukra
1150,4,110,"Ariana, La Soukra",La Soukra
1250,4,110,"Ariana, La Soukra",La Soukra
2000,4,224,"Ariana, La Soukra",La Soukra
650,4,80,"Ariana, La Soukra",La Soukra
2400,4,200,"Ariana, La Soukra",La Soukra
700,4,100,"Ariana, La Soukra",La Soukra
900,4,100,"Ariana, La Soukra",La Soukra
595,4,85,"Ariana, La Soukra",La Soukra
1200,4,130,"Ariana, La Soukra",La Soukra
2000,4,150,"Ariana, La Soukra",La Soukra
1600,4,200,"Ariana, La Soukra",La Soukra
2000,4,360,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1000,4,100,"Ariana, La Soukra",La Soukra
1800,4,150,"Ariana, La Soukra",La Soukra
900,4,120,"Ariana, La Soukra",La Soukra
800,4,150,"Ariana, La Soukra",La Soukra
800,4,120,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
1150,4,140,"Ariana, La Soukra",La Soukra
650,4,70,"Ariana, La Soukra",La Soukra
1100,4,120,"Ariana, La Soukra",La Soukra
730,4,90,"Ariana, La Soukra",La Soukra
750,4,130,"Ariana, La Soukra",La Soukra
850,4,140,"Ariana, La Soukra",La Soukra
900,4,112,"Ariana, La Soukra",La Soukra
1500,4,150,"Ariana, La Soukra",La Soukra
1200,4,120,"Ariana, La Soukra",La Soukra
800,4,120,"Ariana, La Soukra",La Soukra
650,4,120,"Ariana, La Soukra",La Soukra
650,4,84.99999999,"Ariana, La Soukra",La Soukra
2200,4,165,"Ariana, La Soukra",La Soukra
850,4,130,"Ariana, La Soukra",La Soukra
850,4,120,"Ariana, La Soukra",La Soukra
850,4,150,"Ariana, La Soukra",La Soukra
870,4,167,"Ariana, La Soukra",La Soukra
950,4,138,"Ariana, La Soukra",La Soukra
800,4,150,"Ariana, La Soukra",La Soukra
1100,4,140,"Ariana, La Soukra",La Soukra
850,4,140,"Ariana, La Soukra",La Soukra
1000,4,140,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
1300,4,160,"Ariana, La Soukra",La Soukra
750,4,110,"Ariana, La Soukra",La Soukra
1300,4,180,"Ariana, La Soukra",La Soukra
150,4,100,"Ariana, La Soukra",La Soukra
400,4,100,"Ariana, La Soukra",La Soukra
570,4,120,"Ariana, La Soukra",La Soukra
700,4,100,"Ariana, La Soukra",La Soukra
500,4,70,"Ariana, La Soukra",La Soukra
400,4,95,"Ariana, La Soukra",La Soukra
750,4,71.00000001,"Ariana, La Soukra",La Soukra
1500,4,150,"Ariana, La Soukra",La Soukra
600,4,85,"Ariana, La Soukra",La Soukra
1200,4,120,"Ariana, La Soukra",La Soukra
800,4,140,"Ariana, La Soukra",La Soukra
950,4,120,"Ariana, La Soukra",La Soukra
2500,4,120,"Ariana, La Soukra",La Soukra
1350,4,118.9999999,"Ariana, La Soukra",La Soukra
700,4,100,"Ariana, La Soukra",La Soukra
600,4,110,"Ariana, La Soukra",La Soukra
950,4,120,"Ariana, La Soukra",La Soukra
1200,4,120,"Ariana, La Soukra",La Soukra
500,4,110,"Ariana, La Soukra",La Soukra
1000,4,83.00000001,"Ariana, La Soukra",La Soukra
850,4,64.99999998,"Ariana, La Soukra",La Soukra
700,4,100,"Ariana, La Soukra",La Soukra
1100,4,110,"Ariana, La Soukra",La Soukra
800,4,50,"Ariana, La Soukra",La Soukra
350,4,120,"Ariana, La Soukra",La Soukra
700,4,75,"Ariana, La Soukra",La Soukra
900,4,120,"Ariana, La Soukra",La Soukra
1500,4,150,"Ariana, La Soukra",La Soukra
1100,4,107.9999999,"Ariana, La Soukra",La Soukra
650,4,103,"Ariana, La Soukra",La Soukra
100,4,69.99999998,"Ariana, La Soukra",La Soukra
1200,4,108,"Ariana, La Soukra",La Soukra
700,4,120,"Ariana, La Soukra",La Soukra
1300,4,120,"Ariana, La Soukra",La Soukra
750,4,120,"Ariana, La Soukra",La Soukra
1600,4,150,"Ariana, La Soukra",La Soukra
1000,4,59.99999999,"Ariana, La Soukra",La Soukra
1100,4,120,"Ariana, La Soukra",La Soukra
680,4,100,"Ariana, La Soukra",La Soukra
850,4,140,"Ariana, La Soukra",La Soukra
130,4,143,"Ariana, La Soukra",La Soukra
900,4,120,"Ariana, La Soukra",La Soukra
700,4,130,"Ariana, La Soukra",La Soukra
750,4,100,"Ariana, La Soukra",La Soukra
1350,4,118.9999999,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
1400,4,150,"Ariana, La Soukra",La Soukra
1200,4,100,"Ariana, La Soukra",La Soukra
750,4,64.99999999,"Ariana, La Soukra",La Soukra
700,4,120,"Ariana, La Soukra",La Soukra
630,4,80,"Ariana, La Soukra",La Soukra
1200,4,90.00000002,"Ariana, La Soukra",La Soukra
900,4,100,"Ariana, La Soukra",La Soukra
1200,4,90.00000002,"Ariana, La Soukra",La Soukra
850,4,124,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1350,4,113,"Ariana, La Soukra",La Soukra
1500,4,100,"Ariana, La Soukra",La Soukra
1400,4,110,"Ariana, La Soukra",La Soukra
1500,4,110,"Ariana, La Soukra",La Soukra
850,4,95,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
1400,4,125,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
680,4,100,"Ariana, La Soukra",La Soukra
1200,4,97,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
2300,4,100,"Ariana, La Soukra",La Soukra
500,4,100,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
1350,4,110,"Ariana, La Soukra",La Soukra
1400,4,113,"Ariana, La Soukra",La Soukra
1400,4,120,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
600,4,85,"Ariana, La Soukra",La Soukra
550,4,90,"Ariana, La Soukra",La Soukra
1500,4,125,"Ariana, La Soukra",La Soukra
1200,4,100,"Ariana, La Soukra",La Soukra
500,4,130,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
1000,4,80,"Ariana, La Soukra",La Soukra
1800,4,100,"Ariana, La Soukra",La Soukra
650,4,80,"Ariana, La Soukra",La Soukra
550,4,50,"Ariana, La Soukra",La Soukra
800,4,120,"Ariana, La Soukra",La Soukra
600,4,90,"Ariana, La Soukra",La Soukra
550,4,140,"Ariana, La Soukra",La Soukra
1200,4,120,"Ariana, La Soukra",La Soukra
600,4,80,"Ariana, La Soukra",La Soukra
850,4,105,"Ariana, La Soukra",La Soukra
900,4,120,"Ariana, La Soukra",La Soukra
850,4,105,"Ariana, La Soukra",La Soukra
700,4,54.99999999,"Ariana, La Soukra",La Soukra
1350,4,120,"Ariana, La Soukra",La Soukra
1500,4,180,"Ariana, La Soukra",La Soukra
970,4,125,"Ariana, La Soukra",La Soukra
680,4,70,"Ariana, La Soukra",La Soukra
1350,4,120,"Ariana, La Soukra",La Soukra
1300,4,138,"Ariana, La Soukra",La Soukra
500,4,150,"Ariana, La Soukra",La Soukra
1150,4,100,"Ariana, La Soukra",La Soukra
1250,4,89.99999999,"Ariana, La Soukra",La Soukra
900,4,55.00000001,"Ariana, La Soukra",La Soukra
800,4,180,"Ariana, La Soukra",La Soukra
1250,4,83.00000002,"Ariana, La Soukra",La Soukra
1400,4,130,"Ariana, La Soukra",La Soukra
450,4,110,"Ariana, La Soukra",La Soukra
450,4,30,"Ariana, La Soukra",La Soukra
1400,4,150,"Ariana, La Soukra",La Soukra
850,4,140,"Ariana, La Soukra",La Soukra
880,4,115,"Ariana, La Soukra",La Soukra
750,4,40,"Ariana, La Soukra",La Soukra
130,4,143,"Ariana, La Soukra",La Soukra
400,4,90.00000001,"Ariana, La Soukra",La Soukra
1150,4,128,"Ariana, La Soukra",La Soukra
1300,4,160,"Ariana, La Soukra",La Soukra
1300,4,100,"Ariana, La Soukra",La Soukra
850,4,140,"Ariana, La Soukra",La Soukra
700,4,130,"Ariana, La Soukra",La Soukra
750,4,64.99999999,"Ariana, La Soukra",La Soukra
700,4,120,"Ariana, La Soukra",La Soukra
600,4,80,"Ariana, La Soukra",La Soukra
1200,4,90.00000002,"Ariana, La Soukra",La Soukra
900,4,100,"Ariana, La Soukra",La Soukra
1200,4,90.00000002,"Ariana, La Soukra",La Soukra
850,4,124,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1350,4,113,"Ariana, La Soukra",La Soukra
1500,4,100,"Ariana, La Soukra",La Soukra
1400,4,110,"Ariana, La Soukra",La Soukra
1500,4,110,"Ariana, La Soukra",La Soukra
1400,4,125,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
680,4,100,"Ariana, La Soukra",La Soukra
800,4,100,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
1350,4,110,"Ariana, La Soukra",La Soukra
1400,4,113,"Ariana, La Soukra",La Soukra
1400,4,120,"Ariana, La Soukra",La Soukra
850,4,100,"Ariana, La Soukra",La Soukra
600,4,85,"Ariana, La Soukra",La Soukra
1100,4,150,"Ariana, La Soukra",La Soukra
1050,4,211,"Ariana, La Soukra",La Soukra
1200,4,150,"Ariana, La Soukra",La Soukra
1150,4,140,"Ariana, La Soukra",La Soukra
1450,4,155,"Ariana, La Soukra",La Soukra
1550,4,90.00000001,"Ariana, La Soukra",La Soukra
1680,4,250,"Ariana, La Soukra",La Soukra
1100,4,140,"Ariana, La Soukra",La Soukra
1100,4,130,"Ariana, La Soukra",La Soukra
1200,4,150,"Ariana, La Soukra",La Soukra
700,4,120,"Ariana, La Soukra",La Soukra
1200,4,140,"Ariana, La Soukra",La Soukra
750,4,100,"Ariana, La Soukra",La Soukra
1200,4,126,"Ariana, La Soukra",La Soukra
1600,4,200,"Ariana, La Soukra",La Soukra
1100,4,160,"Ariana, La Soukra",La Soukra
750,4,110,"Ariana, La Soukra",La Soukra
1100,4,120,"Ariana, La Soukra",La Soukra
750,4,110,"Ariana, La Soukra",La Soukra
1100,4,130,"Ariana, La Soukra",La Soukra
950,4,123,"Ariana, La Soukra",La Soukra
900,4,145,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1100,4,160,"Ariana, La Soukra",La Soukra
1100,4,150,"Ariana, La Soukra",La Soukra
820,4,130,"Ariana, La Soukra",La Soukra
800,4,120,"Ariana, La Soukra",La Soukra
175,4,110,"Ariana, La Soukra",La Soukra
900,4,150,"Ariana, La Soukra",La Soukra
1250,4,200,"Ariana, La Soukra",La Soukra
900,4,110,"Ariana, La Soukra",La Soukra
790,4,110,"Ariana, La Soukra",La Soukra
750,4,90,"Ariana, La Soukra",La Soukra
1600,4,160,"Ariana, La Soukra",La Soukra
950,4,108,"Ariana, La Soukra",La Soukra
850,4,130,"Ariana, La Soukra",La Soukra
600,4,100,"Ariana, La Soukra",La Soukra
1650,4,166,"Ariana, La Soukra",La Soukra
1100,4,140,"Ariana, La Soukra",La Soukra
530,4,100,"Ariana, La Soukra",La Soukra
1200,4,136,"Ariana, La Soukra",La Soukra
1200,4,150,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1600,4,167,"Ariana, La Soukra",La Soukra
900,4,130,"Ariana, La Soukra",La Soukra
820,4,130,"Ariana, La Soukra",La Soukra
1000,4,300,"Ariana, La Soukra",La Soukra
1500,4,175,"Ariana, La Soukra",La Soukra
900,4,230,"Ariana, La Soukra",La Soukra
1000,4,130,"Ariana, La Soukra",La Soukra
1800,4,160,"Ariana, La Soukra",La Soukra
750,5,120,"Ariana, La Soukra",La Soukra
1300,5,135,"Ariana, La Soukra",La Soukra
850,5,163,"Ariana, La Soukra",La Soukra
850,5,100,"Ariana, La Soukra",La Soukra
1600,5,200,"Ariana, La Soukra",La Soukra
1200,5,180,"Ariana, La Soukra",La Soukra
1600,5,200,"Ariana, La Soukra",La Soukra
1000,5,160,"Ariana, La Soukra",La Soukra
450,5,90,"Ariana, La Soukra",La Soukra
2000,5,180,"Ariana, La Soukra",La Soukra
1200,5,130,"Ariana, La Soukra",La Soukra
1200,5,130,"Ariana, La Soukra",La Soukra
750,5,90,"Ariana, La Soukra",La Soukra
2000,5,180,"Ariana, La Soukra",La Soukra
600,5,110,"Ariana, La Soukra",La Soukra
750,5,130,"Ariana, La Soukra",La Soukra
700,5,80,"Ariana, La Soukra",La Soukra
750,5,135,"Ariana, La Soukra",La Soukra
1200,5,120,"Ariana, La Soukra",La Soukra
1800,5,163.9999999,"Ariana, La Soukra",La Soukra
2000,5,170,"Ariana, La Soukra",La Soukra
450,5,95.00000001,"Ariana, La Soukra",La Soukra
750,5,120,"Ariana, La Soukra",La Soukra
2900,5,180,"Ariana, La Soukra",La Soukra
1500,5,215,"Ariana, La Soukra",La Soukra
700,5,90,"Ariana, La Soukra",La Soukra
900,5,145,"Ariana, La Soukra",La Soukra
470,5,85,"Ariana, La Soukra",La Soukra
1500,5,125,"Ariana, La Soukra",La Soukra
750,5,130,"Ariana, La Soukra",La Soukra
1000,5,182,"Ariana, La Soukra",La Soukra
800,5,130,"Ariana, La Soukra",La Soukra
1100,5,120,"Ariana, La Soukra",La Soukra
1100,5,180,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
1100,5,140,"Ariana, La Soukra",La Soukra
700,5,130,"Ariana, La Soukra",La Soukra
350,5,220,"Ariana, La Soukra",La Soukra
2200,5,250,"Ariana, La Soukra",La Soukra
2000,5,170,"Ariana, La Soukra",La Soukra
500,5,165,"Ariana, La Soukra",La Soukra
700,5,90,"Ariana, La Soukra",La Soukra
500,5,95,"Ariana, La Soukra",La Soukra
1100,5,200,"Ariana, La Soukra",La Soukra
850,5,140,"Ariana, La Soukra",La Soukra
1150,5,200,"Ariana, La Soukra",La Soukra
1000,5,170,"Ariana, La Soukra",La Soukra
700,5,125,"Ariana, La Soukra",La Soukra
1500,5,135,"Ariana, La Soukra",La Soukra
833,5,220,"Ariana, La Soukra",La Soukra
900,5,140,"Ariana, La Soukra",La Soukra
2200,5,340,"Ariana, La Soukra",La Soukra
1500,5,125,"Ariana, La Soukra",La Soukra
870,5,115,"Ariana, La Soukra",La Soukra
1240,5,205,"Ariana, La Soukra",La Soukra
1300,5,150,"Ariana, La Soukra",La Soukra
1600,5,200,"Ariana, La Soukra",La Soukra
1500,5,120,"Ariana, La Soukra",La Soukra
2000,5,150,"Ariana, La Soukra",La Soukra
1500,5,215,"Ariana, La Soukra",La Soukra
1400,5,177,"Ariana, La Soukra",La Soukra
900,5,141,"Ariana, La Soukra",La Soukra
1000,5,131,"Ariana, La Soukra",La Soukra
750,5,170,"Ariana, La Soukra",La Soukra
1130,5,180,"Ariana, La Soukra",La Soukra
750,5,150,"Ariana, La Soukra",La Soukra
750,5,130,"Ariana, La Soukra",La Soukra
1050,5,220,"Ariana, La Soukra",La Soukra
850,5,200,"Ariana, La Soukra",La Soukra
1100,5,120,"Ariana, La Soukra",La Soukra
1500,5,120,"Ariana, La Soukra",La Soukra
900,5,140,"Ariana, La Soukra",La Soukra
950,5,150,"Ariana, La Soukra",La Soukra
900,5,140,"Ariana, La Soukra",La Soukra
1600,5,130,"Ariana, La Soukra",La Soukra
1800,5,200,"Ariana, La Soukra",La Soukra
1200,5,145,"Ariana, La Soukra",La Soukra
1200,5,160,"Ariana, La Soukra",La Soukra
800,5,150,"Ariana, La Soukra",La Soukra
800,5,130,"Ariana, La Soukra",La Soukra
2000,5,120,"Ariana, La Soukra",La Soukra
1600,5,145,"Ariana, La Soukra",La Soukra
2000,5,160,"Ariana, La Soukra",La Soukra
800,5,120,"Ariana, La Soukra",La Soukra
1800,5,200,"Ariana, La Soukra",La Soukra
1400,5,220,"Ariana, La Soukra",La Soukra
800,5,140,"Ariana, La Soukra",La Soukra
950,5,150,"Ariana, La Soukra",La Soukra
650,5,130,"Ariana, La Soukra",La Soukra
1500,5,215,"Ariana, La Soukra",La Soukra
1300,5,170,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1500,5,190,"Ariana, La Soukra",La Soukra
550,5,120,"Ariana, La Soukra",La Soukra
800,5,140,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
800,5,140,"Ariana, La Soukra",La Soukra
800,5,140,"Ariana, La Soukra",La Soukra
950,5,100,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1650,5,196,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
900,5,130,"Ariana, La Soukra",La Soukra
1100,5,100,"Ariana, La Soukra",La Soukra
800,5,140,"Ariana, La Soukra",La Soukra
900,5,113,"Ariana, La Soukra",La Soukra
2000,5,160,"Ariana, La Soukra",La Soukra
950,5,113,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
450,5,120,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
1450,5,160,"Ariana, La Soukra",La Soukra
800,5,100,"Ariana, La Soukra",La Soukra
950,5,170,"Ariana, La Soukra",La Soukra
900,5,130,"Ariana, La Soukra",La Soukra
500,5,120,"Ariana, La Soukra",La Soukra
750,5,125,"Ariana, La Soukra",La Soukra
550,5,95,"Ariana, La Soukra",La Soukra
700,5,110,"Ariana, La Soukra",La Soukra
850,5,120,"Ariana, La Soukra",La Soukra
1100,5,250,"Ariana, La Soukra",La Soukra
800,5,125,"Ariana, La Soukra",La Soukra
800,5,120,"Ariana, La Soukra",La Soukra
600,5,80,"Ariana, La Soukra",La Soukra
1200,5,250,"Ariana, La Soukra",La Soukra
900,5,135,"Ariana, La Soukra",La Soukra
1000,5,140,"Ariana, La Soukra",La Soukra
950,5,150,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1300,5,120,"Ariana, La Soukra",La Soukra
850,5,130,"Ariana, La Soukra",La Soukra
630,5,60,"Ariana, La Soukra",La Soukra
1500,5,89.99999998,"Ariana, La Soukra",La Soukra
450,5,120,"Ariana, La Soukra",La Soukra
700,5,130,"Ariana, La Soukra",La Soukra
1200,5,90.00000002,"Ariana, La Soukra",La Soukra
680,5,80,"Ariana, La Soukra",La Soukra
800,5,100,"Ariana, La Soukra",La Soukra
1800,5,200,"Ariana, La Soukra",La Soukra
2200,5,330,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1400,5,150,"Ariana, La Soukra",La Soukra
1900,5,220,"Ariana, La Soukra",La Soukra
1360,5,160,"Ariana, La Soukra",La Soukra
650,5,150,"Ariana, La Soukra",La Soukra
1400,5,130,"Ariana, La Soukra",La Soukra
1200,5,130,"Ariana, La Soukra",La Soukra
1800,5,163.9999999,"Ariana, La Soukra",La Soukra
130,5,130,"Ariana, La Soukra",La Soukra
1800,5,120,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1400,5,130,"Ariana, La Soukra",La Soukra
1400,5,120,"Ariana, La Soukra",La Soukra
750,5,100,"Ariana, La Soukra",La Soukra
950,5,150,"Ariana, La Soukra",La Soukra
650,5,84.99999999,"Ariana, La Soukra",La Soukra
1400,5,116,"Ariana, La Soukra",La Soukra
1400,5,116,"Ariana, La Soukra",La Soukra
850,5,100,"Ariana, La Soukra",La Soukra
1500,5,140.0000001,"Ariana, La Soukra",La Soukra
1060,5,110,"Ariana, La Soukra",La Soukra
750,5,90,"Ariana, La Soukra",La Soukra
1250,5,300,"Ariana, La Soukra",La Soukra
1100,5,140,"Ariana, La Soukra",La Soukra
680,5,80,"Ariana, La Soukra",La Soukra
800,5,230,"Ariana, La Soukra",La Soukra
750,5,85,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
1200,5,110,"Ariana, La Soukra",La Soukra
550,5,100,"Ariana, La Soukra",La Soukra
1000,5,140,"Ariana, La Soukra",La Soukra
1000,5,140,"Ariana, La Soukra",La Soukra
1000,5,140,"Ariana, La Soukra",La Soukra
1500,5,196,"Ariana, La Soukra",La Soukra
900,5,130,"Ariana, La Soukra",La Soukra
900,5,130,"Ariana, La Soukra",La Soukra
130,5,100,"Ariana, La Soukra",La Soukra
1320,5,140,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
1000,5,130,"Ariana, La Soukra",La Soukra
750,5,100,"Ariana, La Soukra",La Soukra
1200,5,168,"Ariana, La Soukra",La Soukra
800,5,100,"Ariana, La Soukra",La Soukra
1200,5,130,"Ariana, La Soukra",La Soukra
450,5,120,"Ariana, La Soukra",La Soukra
1800,5,120,"Ariana, La Soukra",La Soukra
700,5,105,"Ariana, La Soukra",La Soukra
1300,5,120,"Ariana, La Soukra",La Soukra
950,5,130,"Ariana, La Soukra",La Soukra
680,5,89.99999999,"Ariana, La Soukra",La Soukra
750,5,110,"Ariana, La Soukra",La Soukra
650,5,80,"Ariana, La Soukra",La Soukra
900,5,230,"Ariana, La Soukra",La Soukra
850,5,170,"Ariana, La Soukra",La Soukra
950,5,130,"Ariana, La Soukra",La Soukra
950,5,100,"Ariana, La Soukra",La Soukra
900,5,90,"Ariana, La Soukra",La Soukra
500,5,100,"Ariana, La Soukra",La Soukra
500,5,89.99999999,"Ariana, La Soukra",La Soukra
950,5,150,"Ariana, La Soukra",La Soukra
850,5,130,"Ariana, La Soukra",La Soukra
630,5,60,"Ariana, La Soukra",La Soukra
1500,5,89.99999998,"Ariana, La Soukra",La Soukra
680,5,80,"Ariana, La Soukra",La Soukra
1800,5,200,"Ariana, La Soukra",La Soukra
2200,5,330,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1400,5,150,"Ariana, La Soukra",La Soukra
1900,5,220,"Ariana, La Soukra",La Soukra
1360,5,160,"Ariana, La Soukra",La Soukra
650,5,150,"Ariana, La Soukra",La Soukra
1400,5,130,"Ariana, La Soukra",La Soukra
1800,5,163.9999999,"Ariana, La Soukra",La Soukra
130,5,130,"Ariana, La Soukra",La Soukra
1800,5,120,"Ariana, La Soukra",La Soukra
1800,5,170.0000001,"Ariana, La Soukra",La Soukra
1400,5,130,"Ariana, La Soukra",La Soukra
1400,5,120,"Ariana, La Soukra",La Soukra
600,5,130,"Ariana, La Soukra",La Soukra
2500,5,250,"Ariana, La Soukra",La Soukra
1600,5,250,"Ariana, La Soukra",La Soukra
2500,5,250,"Ariana, La Soukra",La Soukra
800,5,150,"Ariana, La Soukra",La Soukra
2000,5,160,"Ariana, La Soukra",La Soukra
2600,5,160,"Ariana, La Soukra",La Soukra
2500,5,250,"Ariana, La Soukra",La Soukra
500,5,112,"Ariana, La Soukra",La Soukra
850,5,135,"Ariana, La Soukra",La Soukra
2500,5,250,"Ariana, La Soukra",La Soukra
950,5,130,"Ariana, La Soukra",La Soukra
1500,5,150,"Ariana, La Soukra",La Soukra
1200,5,160,"Ariana, La Soukra",La Soukra
1200,5,160,"Ariana, La Soukra",La Soukra
800,5,120,"Ariana, La Soukra",La Soukra
1500,5,170,"Ariana, La Soukra",La Soukra
1800,5,215,"Ariana, La Soukra",La Soukra
1250,5,138,"Ariana, La Soukra",La Soukra
1600,5,140,"Ariana, La Soukra",La Soukra
820,5,130,"Ariana, La Soukra",La Soukra
850,5,138,"Ariana, La Soukra",La Soukra
370,5,80,"Ariana, La Soukra",La Soukra
2500,5,250,"Ariana, La Soukra",La Soukra
2000,5,205,"Ariana, La Soukra",La Soukra
1100,5,200,"Ariana, La Soukra",La Soukra
150,5,110,"Ariana, La Soukra",La Soukra
1600,5,200,"Ariana, La Soukra",La Soukra
900,5,150,"Ariana, La Soukra",La Soukra
1500,5,170,"Ariana, La Soukra",La Soukra
1800,5,215,"Ariana, La Soukra",La Soukra
1250,5,138,"Ariana, La Soukra",La Soukra
1600,5,140,"Ariana, La Soukra",La Soukra
820,5,130,"Ariana, La Soukra",La Soukra
1200,5,170,"Ariana, La Soukra",La Soukra
2500,5,300,"Ariana, La Soukra",La Soukra
1050,5,120,"Ariana, La Soukra",La Soukra
