Price,Room,Sqr_Meter,Location,City,Unit
130000,4,97,"Tunis, Le Bardo",Le Bardo,1340.206186
130000,4,76,"Tunis, Le Bardo",Le Bardo,1710.526316
130000,4,66,"Tunis, Le Bardo",Le Bardo,1969.69697
138000,4,70,"Tunis, Le Bardo",Le Bardo,1971.428571
145000,4,100,"Tunis, Le Bardo",Le Bardo,1450
150000,4,120,"Tunis, Le Bardo",Le Bardo,1250
150000,4,120,"Tunis, Le Bardo",Le Bardo,1250
155000,4,92,"Tunis, Le Bardo",Le Bardo,1684.782609
170000,4,120,"Tunis, Le Bardo",Le Bardo,1416.666667
170000,4,70,"Tunis, Le Bardo",Le Bardo,2428.571429
170000,4,90,"Tunis, Le Bardo",Le Bardo,1888.888889
170000,4,78,"Tunis, Le Bardo",Le Bardo,2179.487179
170000,4,78,"Tunis, Le Bardo",Le Bardo,2179.487179
170000,4,68,"Tunis, Le Bardo",Le Bardo,2500
170000,4,68,"Tunis, Le Bardo",Le Bardo,2500
175000,4,90,"Tunis, Le Bardo",Le Bardo,1944.444444
175000,4,110,"Tunis, Le Bardo",Le Bardo,1590.909091
175000,4,90,"Tunis, Le Bardo",Le Bardo,1944.444444
175000,4,83,"Tunis, Le Bardo",Le Bardo,2108.433735
180000,4,120,"Tunis, Le Bardo",Le Bardo,1500
190000,4,100,"Tunis, Le Bardo",Le Bardo,1900
190000,4,127,"Tunis, Le Bardo",Le Bardo,1496.062992
190000,4,123,"Tunis, Le Bardo",Le Bardo,1544.715447
192000,4,80,"Tunis, Le Bardo",Le Bardo,2400
195000,4,123,"Tunis, Le Bardo",Le Bardo,1585.365854
200000,4,120,"Tunis, Le Bardo",Le Bardo,1666.666667
200000,4,105,"Tunis, Le Bardo",Le Bardo,1904.761905
200000,4,100,"Tunis, Le Bardo",Le Bardo,2000
200000,4,50,"Tunis, Le Bardo",Le Bardo,4000
205000,4,170,"Tunis, Le Bardo",Le Bardo,1205.882353
215000,4,123,"Tunis, Le Bardo",Le Bardo,1747.96748
215000,4,117,"Tunis, Le Bardo",Le Bardo,1837.606838
215000,4,117,"Tunis, Le Bardo",Le Bardo,1837.606838
215000,4,129,"Tunis, Le Bardo",Le Bardo,1666.666667
220000,4,70,"Tunis, Le Bardo",Le Bardo,3142.857143
230000,4,108,"Tunis, Le Bardo",Le Bardo,2129.62963
230000,4,120,"Tunis, Le Bardo",Le Bardo,1916.666667
230000,4,123,"Tunis, Le Bardo",Le Bardo,1869.918699
233000,4,133,"Tunis, Le Bardo",Le Bardo,1751.879699
233000,4,127,"Tunis, Le Bardo",Le Bardo,1834.645669
235000,4,123,"Tunis, Le Bardo",Le Bardo,1910.569106
235000,4,129,"Tunis, Le Bardo",Le Bardo,1821.705426
240000,4,100,"Tunis, Le Bardo",Le Bardo,2400
240000,4,108,"Tunis, Le Bardo",Le Bardo,2222.222222
240000,4,100,"Tunis, Le Bardo",Le Bardo,2400
245000,4,125,"Tunis, Le Bardo",Le Bardo,1960
245000,4,125,"Tunis, Le Bardo",Le Bardo,1960
248000,4,123,"Tunis, Le Bardo",Le Bardo,2016.260163
250000,4,90,"Tunis, Le Bardo",Le Bardo,2777.777778
250000,4,135,"Tunis, Le Bardo",Le Bardo,1851.851852
255000,4,123,"Tunis, Le Bardo",Le Bardo,2073.170732
260000,4,135,"Tunis, Le Bardo",Le Bardo,1925.925926
262000,4,125,"Tunis, Le Bardo",Le Bardo,2096
275000,4,150,"Tunis, Le Bardo",Le Bardo,1833.333333
280000,4,112,"Tunis, Le Bardo",Le Bardo,2500
288000,4,136,"Tunis, Le Bardo",Le Bardo,2117.647059
288000,4,123,"Tunis, Le Bardo",Le Bardo,2341.463415
290000,4,140,"Tunis, Le Bardo",Le Bardo,2071.428571
300000,4,146,"Tunis, Le Bardo",Le Bardo,2054.794521
330000,4,140,"Tunis, Le Bardo",Le Bardo,2357.142857
336000,4,82,"Tunis, Le Bardo",Le Bardo,4097.560976
430000,4,110,"Tunis, Le Bardo",Le Bardo,3909.090909
430000,4,407,"Tunis, Le Bardo",Le Bardo,1056.511057
430000,4,110,"Tunis, Le Bardo",Le Bardo,3909.090909
470000,4,250,"Tunis, Le Bardo",Le Bardo,1880
530000,4,265,"Tunis, Le Bardo",Le Bardo,2000
550000,4,230,"Tunis, Le Bardo",Le Bardo,2391.304348
54000,5,79,"Tunis, Le Bardo",Le Bardo,683.5443038
55000,5,80,"Tunis, Le Bardo",Le Bardo,687.5
55000,5,79,"Tunis, Le Bardo",Le Bardo,696.2025316
60000,5,75,"Tunis, Le Bardo",Le Bardo,800
70000,5,77,"Tunis, Le Bardo",Le Bardo,909.0909091
74000,5,77,"Tunis, Le Bardo",Le Bardo,961.038961
74000,5,77,"Tunis, Le Bardo",Le Bardo,961.038961
75000,5,71,"Tunis, Le Bardo",Le Bardo,1056.338028
75000,5,55,"Tunis, Le Bardo",Le Bardo,1363.636364
80000,5,80,"Tunis, Le Bardo",Le Bardo,1000
85000,5,76,"Tunis, Le Bardo",Le Bardo,1118.421053
85000,5,74,"Tunis, Le Bardo",Le Bardo,1148.648649
87000,5,100,"Tunis, Le Bardo",Le Bardo,870
89000,5,97,"Tunis, Le Bardo",Le Bardo,917.5257732
90000,5,74,"Tunis, Le Bardo",Le Bardo,1216.216216
90000,5,74,"Tunis, Le Bardo",Le Bardo,1216.216216
95000,5,80,"Tunis, Le Bardo",Le Bardo,1187.5
95000,5,86,"Tunis, Le Bardo",Le Bardo,1104.651163
95000,5,86,"Tunis, Le Bardo",Le Bardo,1104.651163
95000,5,80,"Tunis, Le Bardo",Le Bardo,1187.5
95000,5,80,"Tunis, Le Bardo",Le Bardo,1187.5
100000,5,86,"Tunis, Le Bardo",Le Bardo,1162.790698
100000,5,86,"Tunis, Le Bardo",Le Bardo,1162.790698
100000,5,86,"Tunis, Le Bardo",Le Bardo,1162.790698
105000,5,70,"Tunis, Le Bardo",Le Bardo,1500
125000,5,117,"Tunis, Le Bardo",Le Bardo,1068.376068
125000,5,90,"Tunis, Le Bardo",Le Bardo,1388.888889
130000,5,90,"Tunis, Le Bardo",Le Bardo,1444.444444
130000,5,90,"Tunis, Le Bardo",Le Bardo,1444.444444
145000,5,100,"Tunis, Le Bardo",Le Bardo,1450
150000,5,130,"Tunis, Le Bardo",Le Bardo,1153.846154
150000,5,150,"Tunis, Le Bardo",Le Bardo,1000
155000,5,90,"Tunis, Le Bardo",Le Bardo,1722.222222
155000,5,100,"Tunis, Le Bardo",Le Bardo,1550
155000,5,100,"Tunis, Le Bardo",Le Bardo,1550
155000,5,120,"Tunis, Le Bardo",Le Bardo,1291.666667
155000,5,140,"Tunis, Le Bardo",Le Bardo,1107.142857
160000,5,85,"Tunis, Le Bardo",Le Bardo,1882.352941
170000,5,100,"Tunis, Le Bardo",Le Bardo,1700
170000,5,100,"Tunis, Le Bardo",Le Bardo,1700
180000,5,105,"Tunis, Le Bardo",Le Bardo,1714.285714
190000,5,120,"Tunis, Le Bardo",Le Bardo,1583.333333
190000,5,120,"Tunis, Le Bardo",Le Bardo,1583.333333
190000,5,120,"Tunis, Le Bardo",Le Bardo,1583.333333
190000,5,120,"Tunis, Le Bardo",Le Bardo,1583.333333
190000,5,120,"Tunis, Le Bardo",Le Bardo,1583.333333
190000,5,99,"Tunis, Le Bardo",Le Bardo,1919.191919
200000,5,90,"Tunis, Le Bardo",Le Bardo,2222.222222
200000,5,90,"Tunis, Le Bardo",Le Bardo,2222.222222
210000,5,80,"Tunis, Le Bardo",Le Bardo,2625
210000,5,130,"Tunis, Le Bardo",Le Bardo,1615.384615
220000,5,110,"Tunis, Le Bardo",Le Bardo,2000
220000,5,111,"Tunis, Le Bardo",Le Bardo,1981.981982
220000,5,111,"Tunis, Le Bardo",Le Bardo,1981.981982
230000,5,108,"Tunis, Le Bardo",Le Bardo,2129.62963
232000,5,127,"Tunis, Le Bardo",Le Bardo,1826.771654
233000,5,127,"Tunis, Le Bardo",Le Bardo,1834.645669
233000,5,127,"Tunis, Le Bardo",Le Bardo,1834.645669
233000,5,127,"Tunis, Le Bardo",Le Bardo,1834.645669
233000,5,127,"Tunis, Le Bardo",Le Bardo,1834.645669
233125,5,127,"Tunis, Le Bardo",Le Bardo,1835.629921
240000,5,127,"Tunis, Le Bardo",Le Bardo,1889.76378
240000,5,104,"Tunis, Le Bardo",Le Bardo,2307.692308
240000,5,116,"Tunis, Le Bardo",Le Bardo,2068.965517
245000,5,117,"Tunis, Le Bardo",Le Bardo,2094.017094
245000,5,123,"Tunis, Le Bardo",Le Bardo,1991.869919
245000,5,137,"Tunis, Le Bardo",Le Bardo,1788.321168
245000,5,137,"Tunis, Le Bardo",Le Bardo,1788.321168
245000,5,125,"Tunis, Le Bardo",Le Bardo,1960
245750,5,129,"Tunis, Le Bardo",Le Bardo,1905.03876
245750,5,129,"Tunis, Le Bardo",Le Bardo,1905.03876
250000,5,166,"Tunis, Le Bardo",Le Bardo,1506.024096
250000,5,98,"Tunis, Le Bardo",Le Bardo,2551.020408
250000,5,130,"Tunis, Le Bardo",Le Bardo,1923.076923
250000,5,166,"Tunis, Le Bardo",Le Bardo,1506.024096
250000,5,180,"Tunis, Le Bardo",Le Bardo,1388.888889
250000,5,180,"Tunis, Le Bardo",Le Bardo,1388.888889
255000,5,117,"Tunis, Le Bardo",Le Bardo,2179.487179
255000,5,123,"Tunis, Le Bardo",Le Bardo,2073.170732
260000,5,123,"Tunis, Le Bardo",Le Bardo,2113.821138
260000,5,140,"Tunis, Le Bardo",Le Bardo,1857.142857
260000,5,120,"Tunis, Le Bardo",Le Bardo,2166.666667
260000,5,123,"Tunis, Le Bardo",Le Bardo,2113.821138
260000,5,129,"Tunis, Le Bardo",Le Bardo,2015.503876
260000,5,129,"Tunis, Le Bardo",Le Bardo,2015.503876
260000,5,123,"Tunis, Le Bardo",Le Bardo,2113.821138
260000,5,128,"Tunis, Le Bardo",Le Bardo,2031.25
260000,5,128,"Tunis, Le Bardo",Le Bardo,2031.25
265000,5,140,"Tunis, Le Bardo",Le Bardo,1892.857143
265000,5,123,"Tunis, Le Bardo",Le Bardo,2154.471545
270000,5,136,"Tunis, Le Bardo",Le Bardo,1985.294118
270000,5,169,"Tunis, Le Bardo",Le Bardo,1597.633136
270000,5,123,"Tunis, Le Bardo",Le Bardo,2195.121951
275000,5,150,"Tunis, Le Bardo",Le Bardo,1833.333333
275000,5,150,"Tunis, Le Bardo",Le Bardo,1833.333333
275000,5,150,"Tunis, Le Bardo",Le Bardo,1833.333333
275000,5,150,"Tunis, Le Bardo",Le Bardo,1833.333333
275000,5,150,"Tunis, Le Bardo",Le Bardo,1833.333333
280000,5,136,"Tunis, Le Bardo",Le Bardo,2058.823529
280000,5,136,"Tunis, Le Bardo",Le Bardo,2058.823529
280000,5,136,"Tunis, Le Bardo",Le Bardo,2058.823529
280000,5,170,"Tunis, Le Bardo",Le Bardo,1647.058824
280000,5,136,"Tunis, Le Bardo",Le Bardo,2058.823529
288000,5,136,"Tunis, Le Bardo",Le Bardo,2117.647059
288000,5,136,"Tunis, Le Bardo",Le Bardo,2117.647059
288000,5,136,"Tunis, Le Bardo",Le Bardo,2117.647059
300000,5,130,"Tunis, Le Bardo",Le Bardo,2307.692308
300000,5,150,"Tunis, Le Bardo",Le Bardo,2000
305000,5,169,"Tunis, Le Bardo",Le Bardo,1804.733728
305000,5,169,"Tunis, Le Bardo",Le Bardo,1804.733728
320000,5,320,"Tunis, Le Bardo",Le Bardo,1000
325000,5,170,"Tunis, Le Bardo",Le Bardo,1911.764706
350000,5,250,"Tunis, Le Bardo",Le Bardo,1400
350000,5,217,"Tunis, Le Bardo",Le Bardo,1612.903226
350000,5,136,"Tunis, Le Bardo",Le Bardo,2573.529412
430000,5,407,"Tunis, Le Bardo",Le Bardo,1056.511057
450000,5,162,"Tunis, Le Bardo",Le Bardo,2777.777778
450000,5,214,"Tunis, Le Bardo",Le Bardo,2102.803738
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,250,"Tunis, Le Bardo",Le Bardo,1880
470000,5,266,"Tunis, Le Bardo",Le Bardo,1766.917293
470000,5,266,"Tunis, Le Bardo",Le Bardo,1766.917293
470000,5,266,"Tunis, Le Bardo",Le Bardo,1766.917293
470000,5,266,"Tunis, Le Bardo",Le Bardo,1766.917293
470000,5,266,"Tunis, Le Bardo",Le Bardo,1766.917293
800000,5,423,"Tunis, Le Bardo",Le Bardo,1891.252955
210000,3,110,"Tunis, Le Bardo",Le Bardo,1909.090909
46000,3,54,"Tunis, Le Bardo",Le Bardo,851.8518519
391000,5,205,"Tunis, Le Bardo",Le Bardo,1907.317073
290000,4,148,"Tunis, Le Bardo",Le Bardo,1959.459459
145000,4,85,"Tunis, Le Bardo",Le Bardo,1705.882353
74900,4,76,"Tunis, Le Bardo",Le Bardo,985.5263158
140000,2,60,"Tunis, Le Bardo",Le Bardo,2333.333333
150000,2,64,"Tunis, Le Bardo",Le Bardo,2343.75
240000,4,120,"Tunis, Le Bardo",Le Bardo,2000
265000,3,75,"Tunis, Le Bardo",Le Bardo,3533.333333
220000,3,150,"Tunis, Le Bardo",Le Bardo,1466.666667
230000,3,105,"Tunis, Le Bardo",Le Bardo,2190.47619
150000,4,92,"Tunis, Le Bardo",Le Bardo,1630.434783
98000,4,92,"Tunis, Le Bardo",Le Bardo,1065.217391
2200,3,100,"Tunis, Le Bardo",Le Bardo,22
100000,3,76,"Tunis, Le Bardo",Le Bardo,1315.789474
98000,4,96,"Tunis, Le Bardo",Le Bardo,1020.833333
105000,4,90,"Tunis, Le Bardo",Le Bardo,1166.666667
190000,3,120,"Tunis, Le Bardo",Le Bardo,1583.333333
119000,3,90,"Tunis, Le Bardo",Le Bardo,1322.222222
160000,5,105,"Tunis, Le Bardo",Le Bardo,1523.809524
295000,5,142,"Tunis, Le Bardo",Le Bardo,2077.464789
75900,4,76,"Tunis, Le Bardo",Le Bardo,998.6842105
260000,3,104,"Tunis, Le Bardo",Le Bardo,2500
140000,2,65,"Tunis, Le Bardo",Le Bardo,2153.846154
95000,4,80,"Tunis, Le Bardo",Le Bardo,1187.5
280000,4,136,"Tunis, Le Bardo",Le Bardo,2058.823529
170000,3,75,"Tunis, Le Bardo",Le Bardo,2266.666667
233125,4,127,"Tunis, Le Bardo",Le Bardo,1835.629921
240000,5,91,"Tunis, Le Bardo",Le Bardo,2637.362637
265000,3,75,"Tunis, Le Bardo",Le Bardo,3533.333333
195000,4,90,"Tunis, Le Bardo",Le Bardo,2166.666667
75900,4,79,"Tunis, Le Bardo",Le Bardo,960.7594937
285000,4,130,"Tunis, Le Bardo",Le Bardo,2192.307692
385000,3,117,"Tunis, Le Kram",El Kram,3290.598291
650000,5,225,"Tunis, Le Kram",El Kram,2888.888889
320000,3,100,"Tunis, Le Kram",El Kram,3200
255000,2,62,"Tunis, Le Kram",El Kram,4112.903226
445000,4,147,"Tunis, Le Kram",El Kram,3027.210884
580000,4,183,"Tunis, Le Kram",El Kram,3169.398907
160000,2,48,"Tunis, Le Kram",El Kram,3333.333333
1355,4,312,"Tunis, Le Kram",El Kram,4.342948718
270000,2,87,"Tunis, Le Kram",El Kram,3103.448276
360000,3,114,"Tunis, Le Kram",El Kram,3157.894737
670000,5,180,"Tunis, Le Kram",El Kram,3722.222222
672000,4,170,"Tunis, Le Kram",El Kram,3952.941176
345000,3,119,"Tunis, Le Kram",El Kram,2899.159664
690000,3,150,"Tunis, Le Kram",El Kram,4600
345000,2,72,"Tunis, Le Kram",El Kram,4791.666667
945000,4,197,"Tunis, Le Kram",El Kram,4796.954315
690000,3,150,"Tunis, Le Kram",El Kram,4600
300000,4,110,"Tunis, Le Kram",El Kram,2727.272727
520000,4,169,"Tunis, Le Kram",El Kram,3076.923077
290000,2,87,"Tunis, Le Kram",El Kram,3333.333333
682000,3,170,"Tunis, Le Kram",El Kram,4011.764706
945000,4,197,"Tunis, Le Kram",El Kram,4796.954315
650000,4,168,"Tunis, Le Kram",El Kram,3869.047619
730000,4,154,"Tunis, Le Kram",El Kram,4740.25974
1300,3,90,"Tunis, Le Kram",El Kram,14.44444444
600000,4,180,"Tunis, Le Kram",El Kram,3333.333333
560000,4,202,"Tunis, Le Kram",El Kram,2772.277228
498000,3,134,"Tunis, Le Kram",El Kram,3716.41791
400000,4,133,"Tunis, Le Kram",El Kram,3007.518797
395000,3,130,"Tunis, Le Kram",El Kram,3038.461538
390000,3,135,"Tunis, Le Kram",El Kram,2888.888889
70000,2,32,"Tunis, Le Kram",El Kram,2187.5
550000,4,147,"Tunis, Le Kram",El Kram,3741.496599
340000,3,134,"Tunis, Le Kram",El Kram,2537.313433
420000,3,123,"Tunis, Le Kram",El Kram,3414.634146
420000,4,151,"Tunis, Le Kram",El Kram,2781.456954
245000,1,157,"Tunis, Le Kram",El Kram,1560.509554
240000,2,66,"Tunis, Le Kram",El Kram,3636.363636
330000,3,126,"Tunis, Le Kram",El Kram,2619.047619
480000,4,170,"Tunis, Le Kram",El Kram,2823.529412
345000,3,111,"Tunis, Le Kram",El Kram,3108.108108
246528,2,77,"Tunis, Le Kram",El Kram,3201.662338
430000,3,122,"Tunis, Le Kram",El Kram,3524.590164
445000,4,124,"Tunis, Le Kram",El Kram,3588.709677
418100,3,134,"Tunis, Le Kram",El Kram,3120.149254
459000,4,151,"Tunis, Le Kram",El Kram,3039.735099
185000,4,147,"Tunis, Le Kram",El Kram,1258.503401
560000,3,265,"Tunis, Le Kram",El Kram,2113.207547
555000,3,146,"Tunis, Le Kram",El Kram,3801.369863
80000,2,60,"Tunis, Le Kram",El Kram,1333.333333
200000,4,110,"Tunis, Le Kram",El Kram,1818.181818
880000,4,237,"Tunis, Le Kram",El Kram,3713.080169
1100000,4,218,"Tunis, Le Kram",El Kram,5045.87156
85000,3,36,"Tunis, Manar",Manar,2361.111111
120000,3,64,"Tunis, Manar",Manar,1875
120000,3,56,"Tunis, Manar",Manar,2142.857143
120000,3,56,"Tunis, Manar",Manar,2142.857143
130000,3,50,"Tunis, Manar",Manar,2600
130000,3,50,"Tunis, Manar",Manar,2600
162000,3,69,"Tunis, Manar",Manar,2347.826087
162000,3,69,"Tunis, Manar",Manar,2347.826087
210000,3,116,"Tunis, Manar",Manar,1810.344828
220000,3,104,"Tunis, Manar",Manar,2115.384615
220000,3,104,"Tunis, Manar",Manar,2115.384615
220000,3,104,"Tunis, Manar",Manar,2115.384615
250000,3,80,"Tunis, Manar",Manar,3125
155000,4,103,"Tunis, Manar",Manar,1504.854369
170000,4,92,"Tunis, Manar",Manar,1847.826087
170000,4,85,"Tunis, Manar",Manar,2000
180000,4,140,"Tunis, Manar",Manar,1285.714286
200000,4,116,"Tunis, Manar",Manar,1724.137931
210000,4,105,"Tunis, Manar",Manar,2000
210000,4,125,"Tunis, Manar",Manar,1680
220000,4,86,"Tunis, Manar",Manar,2558.139535
220000,4,78,"Tunis, Manar",Manar,2820.512821
220000,4,68,"Tunis, Manar",Manar,3235.294118
220000,4,116,"Tunis, Manar",Manar,1896.551724
220000,4,139,"Tunis, Manar",Manar,1582.733813
220000,4,100,"Tunis, Manar",Manar,2200
220000,4,100,"Tunis, Manar",Manar,2200
225000,4,90,"Tunis, Manar",Manar,2500
230000,4,144,"Tunis, Manar",Manar,1597.222222
235000,4,137,"Tunis, Manar",Manar,1715.328467
250000,4,109,"Tunis, Manar",Manar,2293.577982
250000,4,130,"Tunis, Manar",Manar,1923.076923
250000,4,138,"Tunis, Manar",Manar,1811.594203
250000,4,120,"Tunis, Manar",Manar,2083.333333
250000,4,110,"Tunis, Manar",Manar,2272.727273
265000,4,130,"Tunis, Manar",Manar,2038.461538
265000,4,152,"Tunis, Manar",Manar,1743.421053
320000,4,120,"Tunis, Manar",Manar,2666.666667
320000,4,120,"Tunis, Manar",Manar,2666.666667
320000,4,120,"Tunis, Manar",Manar,2666.666667
345000,4,111,"Tunis, Manar",Manar,3108.108108
350000,4,180,"Tunis, Manar",Manar,1944.444444
360000,4,151,"Tunis, Manar",Manar,2384.10596
360000,4,151,"Tunis, Manar",Manar,2384.10596
360000,4,151,"Tunis, Manar",Manar,2384.10596
360000,4,151,"Tunis, Manar",Manar,2384.10596
380000,4,180,"Tunis, Manar",Manar,2111.111111
140000,5,130,"Tunis, Manar",Manar,1076.923077
190000,5,118,"Tunis, Manar",Manar,1610.169492
190000,5,123,"Tunis, Manar",Manar,1544.715447
210000,5,140,"Tunis, Manar",Manar,1500
210000,5,90,"Tunis, Manar",Manar,2333.333333
210000,5,140,"Tunis, Manar",Manar,1500
215000,5,100,"Tunis, Manar",Manar,2150
220000,5,100,"Tunis, Manar",Manar,2200
225000,5,100,"Tunis, Manar",Manar,2250
225000,5,110,"Tunis, Manar",Manar,2045.454545
225000,5,110,"Tunis, Manar",Manar,2045.454545
230000,5,115,"Tunis, Manar",Manar,2000
235000,5,137,"Tunis, Manar",Manar,1715.328467
240000,5,130,"Tunis, Manar",Manar,1846.153846
240000,5,138,"Tunis, Manar",Manar,1739.130435
240000,5,130,"Tunis, Manar",Manar,1846.153846
240000,5,138,"Tunis, Manar",Manar,1739.130435
245000,5,120,"Tunis, Manar",Manar,2041.666667
250000,5,135,"Tunis, Manar",Manar,1851.851852
250000,5,100,"Tunis, Manar",Manar,2500
250000,5,120,"Tunis, Manar",Manar,2083.333333
250000,5,135,"Tunis, Manar",Manar,1851.851852
250000,5,130,"Tunis, Manar",Manar,1923.076923
250000,5,115,"Tunis, Manar",Manar,2173.913043
250000,5,100,"Tunis, Manar",Manar,2500
250000,5,120,"Tunis, Manar",Manar,2083.333333
250000,5,135,"Tunis, Manar",Manar,1851.851852
255000,5,136,"Tunis, Manar",Manar,1875
255000,5,136,"Tunis, Manar",Manar,1875
260000,5,220,"Tunis, Manar",Manar,1181.818182
265000,5,125,"Tunis, Manar",Manar,2120
270000,5,160,"Tunis, Manar",Manar,1687.5
270000,5,160,"Tunis, Manar",Manar,1687.5
270000,5,160,"Tunis, Manar",Manar,1687.5
270000,5,150,"Tunis, Manar",Manar,1800
285000,5,125,"Tunis, Manar",Manar,2280
295000,5,120,"Tunis, Manar",Manar,2458.333333
295000,5,138,"Tunis, Manar",Manar,2137.681159
295000,5,120,"Tunis, Manar",Manar,2458.333333
300000,5,107,"Tunis, Manar",Manar,2803.738318
320000,5,105,"Tunis, Manar",Manar,3047.619048
330000,5,100,"Tunis, Manar",Manar,3300
330000,5,125,"Tunis, Manar",Manar,2640
335000,5,125,"Tunis, Manar",Manar,2680
335000,5,125,"Tunis, Manar",Manar,2680
340000,5,174,"Tunis, Manar",Manar,1954.022989
350000,5,147,"Tunis, Manar",Manar,2380.952381
350000,5,174,"Tunis, Manar",Manar,2011.494253
350000,5,140,"Tunis, Manar",Manar,2500
350000,5,147,"Tunis, Manar",Manar,2380.952381
350000,5,140,"Tunis, Manar",Manar,2500
360000,5,151,"Tunis, Manar",Manar,2384.10596
370000,5,178,"Tunis, Manar",Manar,2078.651685
430000,5,170,"Tunis, Manar",Manar,2529.411765
470000,5,202,"Tunis, Manar",Manar,2326.732673
520000,5,135,"Tunis, Manar",Manar,3851.851852
550000,5,285,"Tunis, Manar",Manar,1929.824561
210000,4,110,"Tunis, Manar",Manar,1909.090909
200000,3,110,"Tunis, Manar",Manar,1818.181818
228000,3,119,"Tunis, Manar",Manar,1915.966387
228000,3,119,"Tunis, Manar",Manar,1915.966387
210000,5,210,"Tunis, Manar",Manar,1000
228000,4,119,"Tunis, Manar",Manar,1915.966387
250000,4,136,"Tunis, Manar",Manar,1838.235294
145000,3,47,"Tunis, Manar",Manar,3085.106383
350000,5,160,"Tunis, Manar",Manar,2187.5
400000,5,136,"Tunis, Manar",Manar,2941.176471
185000,3,120,"Tunis, Manar",Manar,1541.666667
217000,5,128,"Tunis, Manar",Manar,1695.3125
210000,4,120,"Tunis, Manar",Manar,1750
155000,3,48,"Tunis, Manar",Manar,3229.166667
285000,4,150,"Tunis, Manar",Manar,1900
240000,4,136,"Tunis, Manar",Manar,1764.705882
210000,4,120,"Tunis, Manar",Manar,1750
135000,2,45,"Tunis, Manar",Manar,3000
185000,3,120,"Tunis, Manar",Manar,1541.666667
130000,2,117,"Tunis, Manar",Manar,1111.111111
135000,2,40,"Tunis, Manar",Manar,3375
250000,5,115,"Tunis, Manar",Manar,2173.913043
230000,3,113,"Tunis, Manar",Manar,2035.39823
125000,3,48,"Tunis, Manar",Manar,2604.166667
135000,2,45,"Tunis, Manar",Manar,3000
185000,3,120,"Tunis, Manar",Manar,1541.666667
228000,4,119,"Tunis, Manar",Manar,1915.966387
225000,5,125,"Tunis, Manar",Manar,1800
360000,5,162,"Tunis, Manar",Manar,2222.222222
225000,4,125,"Tunis, Manar",Manar,1800
320000,3,100,"Tunis, Manar",Manar,3200
180000,3,80,"Tunis, Manar",Manar,2250
515000,5,193,"Tunis, Manar",Manar,2668.393782
230000,3,119,"Tunis, Manar",Manar,1932.773109
230000,4,119,"Tunis, Manar",Manar,1932.773109
228000,4,119,"Tunis, Manar",Manar,1915.966387
230000,5,110,"Tunis, Manar",Manar,2090.909091
270000,4,132,"Tunis, Manar",Manar,2045.454545
270000,5,140,"Tunis, Manar",Manar,1928.571429
220000,4,109,"Tunis, Manar",Manar,2018.348624
270000,5,140,"Tunis, Manar",Manar,1928.571429
195000,4,100,"Tunis, Manar",Manar,1950
265000,5,141,"Tunis, Manar",Manar,1879.432624
255000,5,136,"Tunis, Manar",Manar,1875
45000,3,60,"Tunis, Médina",Medina,750
66000,3,62,"Tunis, Médina",Medina,1064.516129
66000,3,62,"Tunis, Médina",Medina,1064.516129
42000,4,50,"Tunis, Médina",Medina,840
43000,4,50,"Tunis, Médina",Medina,860
43000,4,50,"Tunis, Médina",Medina,860
43000,4,50,"Tunis, Médina",Medina,860
120000,4,75,"Tunis, Médina",Medina,1600
140000,4,122,"Tunis, Médina",Medina,1147.540984
235000,4,147,"Tunis, Médina",Medina,1598.639456
30000,5,140,"Tunis, Médina",Medina,214.2857143
185000,5,94,"Tunis, Médina",Medina,1968.085106
250000,3,70,"Tunis, Mutuelleville",Mutuelleville,3571.428571
